ID,NAME
51351,LIGHTSHIP MANAGEMENT LTD
51354,CERES SHIPPING LIMITED
51355,EUNOMIA LIMITED
51362,LUFINDO HOLDING LIMITED
51363,INAYA SHIP MANAGEMENT PRIVATE LIMITED
51366,GALILEOS MARINE SERVICES L.L.C
51369,OCEAN GLORY GIANT OGG SA
51371,"GAFFODIL CO., LIMITED"
51373,VISION SHIP MANAGEMENT LLP
51377,TIGHTSHIP SHIPPING MANAGEMENT (OPC) PRIVATE LIMITED
51383,SHANGHAI LEGENDARY SHIP MANAGEMENT COMPANY LIMITED
51386,SHANGHAI FUTURE SHIP MANAGEMENT CO LTD
51391,CONSTELLATION MARITIME SERVICES LIMITED
51399,COGNITIVE DESIGN PRODUCTION CENTER
51402,KARPIS AG
51403,DRAGON SECURE GMBH
51404,LAKE FOREST SP Z O O
51407,MB PTERA
51408,UAB FLAVOUR LABS
51409,ATIYA S A S
51417,ELPRING D.O.O. LAKTASI
51420,INTERNATIONAL NON-PROFIT FOUNDATION CENTER FOR GEOPOLITICAL EXPERTISE
51428,AKTSIONERNOE OBSHCHESTVO REGISTRATSIONNAYA KOMPANIYA TSENTR INVEST
51429,AKTSIONERNOE OBSHCHESTVO DEPOZITARNAYA KOMPANIYA REGION
51430,SPETSIALIZIROVANNYI DEPOZITARII DEPO PLAZA
51431,LIMITED LIABILITY COMPANY DEPOSITARY AND CORPORATE TECHNOLOGIES
51432,JSC DRAGA
51433,EVROAZIATSKII REGISTRATOR
51434,ZAKRYTOE AKTSIONERNOE OBSHCHESTVO PERVYI SPETSIALIZIROVANNYI DEPOZITARII
51435,JOINT STOCK COMPANY INDUSTRIA REESTR
51436,AO SPETSIALIZIROVANNYI DEPOZITARII INFINITUM
51437,JOINT STOCK COMPANY REGISTRATOR INTRACO
51438,AKTSIONERNOE OBSHCHESTVO SPETSIALIZIROVANNYI REGISTRATOR KOMPAS
51439,KORPORATIVNAYA REGISTRATORSKAYA KOMPANIYA
51440,REGISTRATOR KRTS
51441,MOSKOVSKII FONDOVYI TSENTR
51442,AKTSIONERNOE OBSHCHESTVO MEZHREGIONALNYI REGISTRATORSKII TSENTR
51443,JSC NOVIY REGISTRATOR
51444,NATIONAL CUSTODIAL COMPANY STOCK CLOSED CORPORATION
51445,AKTSIONERNOE OBSHCHESTVO NEZAVISIMAYA REGISTRATORSKAYA KOMPANIYA R.O.S.T.
51446,AKTSIONERNOE OBSHCHESTVO NATSIONALNAYA SPETSIALIZIROVANNAYA FINANSOVAYA KOMPANIYA
51447,TNK TRADING LIMITED
51453,OBSHCHESTVO S OGRANICHENNOY OTVETSTVENNOSTYU OBORONREGISTR
51454,CENTROCREDIT BANK
51455,OOO PARTNER
51456,AKTSIONERNOE OBSHCHESTVO PROFESSIONALNYI REGISTRATSIONNYI TSENTR
51457,JOINT STOCK COMPANY RDC PARITET
51458,FORA BANK JOINT STOCK COMMERCIAL BANK
51459,AO REESTR
51460,COMMERCIAL BANK KREMLYOVSKIY
51461,OOO REESTR RN
51462,AKTSIONERNOE OBSHCHESTVO REGISTRATOR KAPITAL
51463,OOO REGISTRATOR GARANT
51464,NEW MOSCOW BANK
51465,SPETSIALIZIROVANNYI REGISTRATOR REKOM
51466,AKTSIONERNOE OBSHCHESTVO AGENTSTVO REGIONALNYI NEZAVISIMYI REGISTRATOR
51468,JSC RT REGISTRAR
51469,LIMITED LIABILITY COMPANY SPECIAL DEPOSITORY PARTNER
51470,LIMITED LIABILITY COMPANY SPECIALIZED DEPOSITORY COMPANY GARANT
51471,JSC SERVICE REESTR
51472,JOINT STOCK COMPANY REGISTRY SOCIETY STATUS
51473,AKTSIONERNOE OBSHCHESTVO SURGUTINVESTNEFT
51474,TSENTR UCHETA I REGISTRATSII
51475,AKTSIONERNOE OBSHCHESTVO VEDENIE REESTROV KOMPANII
51476,JSC REPUBLICAN SPECIALREGISTRAR YAKUT FUND CENTER
51477,YUZHNO REGIONALNYI REGISTRATOR
51478,AKTSIONERNOE OBSHCHESTVO INDEPENDENT SPECIALIZED DEPOSITORY
51499,SUNOR ILLC
51503,ARGO TANKER GROUP LLC
51521,RPK NORD LIMITED LIABILITY COMPANY
51523,LK VOLGA LIMITED LIABILITY COMPANY
51524,AKTSIONERNOE OBSHCHESTVO SAMOTLORNEFTEPROMKHIM
51526,ENERGY OF OIL AND GAS SERVICE LLC
51527,AKTSIONERNOE OBSHCHESTVO UPRAVLENIE PO POVYSHENIYU NEFTEOTDACHI PLASTOV I KAPITALNOMU REMONTU SKVAZHIN
51529,ARGOS
51531,JOINT STOCK COMPANY INVESTGEOSERVIS
51535,TNG GRUPP
51536,UDS NEFT
51537,GAZPROMNEFT ZAPOLYARYE LIMITED LIABILITY COMPANY
51538,RN VANKOR
51539,RN BURENIE LIMITED LIABILITY COMPANY
51542,RUSGAZALYANS
51544,RN-GRP LLC
51545,LIMITED LIABILITY COMPANY NAFTAGAZ DRILLING
51546,AKTSIONERNOE OBSHCHESTVO GAZPROM SHELFPROEKT
51547,SAO VIET PETROL TRANSPORTATION COMPANY LIMITED
51554,AKTSIONERNOE OBSHCHESTVO ACHIMGAZ
51556,FRAKDZHET VOLGA
51557,LIMITED LIABILITY COMPANY CATKONEFT
51558,LENINOGORSKREMSERVICE LIMITED LIABILITY COMPANY
51559,PAKER SERVICE
51561,TAIMYRBURSERVIS
51563,PETRO WELT TECHNOLOGIES
51576,DENKARS
51577,PROMINENT SHIPMANAGEMENT LIMITED
51585,ATLAS NNB
51590,GAZPROMNEFT TECHNOLOGICAL PARTNERSHIPS LIMITED LIABILITY COMPANY
51593,LIMITED LIABILITY COMPANY OIL SERVICE GARANT
51595,TSENTR NAUCHNO ISSLEDOVATELSKIKH I PROIZVODSTVENNYKH RABOT
51598,SERVICE PROM KOMPLEKTATSIYA
51599,TEKHNRAIZ
51601,NEWTECK WELL SERVICE LLC
51602,LLC GOLFSTRIM
51606,VETERAN
51613,GAZPROMNEFT MARINE BUNKER LIMITED LIABILITY COMPANY
51631,MEGHAN GROUP LIMITED
51637,SERPENS LIMITED
51645,ARISTOS MARITIME INCORPORATED
51649,ALFASTRAKHOVANIE GROUP
51652,GARANT INVEST BANK JOINT STOCK
51654,JSC EXI BANK
51656,RUSSIAN UNIVERSAL BANK
51662,BBR BANK JOINT STOCK COMPANY
51663,INTERSTATE BANK
51664,BCS BANK AO
51665,JOINT STOCK COMPANY BANK UNITED CAPITAL
51666,JOINT STOCK COMMERCIAL BANK NATIONAL RESERVE BANK JOINT STOCK COMPANY
51667,NATIONAL STANDARD BANK JOINT STOCK COMPANY
51668,SUNNE CO LIMITED
51670,JOINT STOCK COMPANY BANK DOM RF
51671,PUBLIC JOINT STOCK COMPANY NATIONAL BANK TRUST
51673,FRINA EXPRESS CORPORATION
51679,KAMSKY COMMERCIAL BANK
51680,OCEAN WATERS MARITIME CORPORATION
51683,WAYBANK JSC
51688,CELESTIAL STAR CORPORATION
51695,BRATSKY NARODNY BANK JSC
51696,ELGON MARITIME CORPORATION
51698,COMMERCIAL BANK ENERGOTRANSBANK JOINT STOCK COMPANY
51706,JOINT STOCK COMMERCIAL MORTGAGE BANK AKIBANK PUBLIC JOINT STOCK COMPANY
51708,LUSEIA MARINE SERVICES CO LTD
51718,JOINT STOCK COMPANY AUTO FINANCE BANK
51721,CUBE VENTURES SHIPPING SA
51722,RUSSIAN PUBLIC JOINT STOCK COMMERCIAL ROADS BANK
51727,LIMITED LIABILITY COMPANY BANK ROUND
51729,FORNAX SHIP MANAGEMENT FZCO
51731,PUBLIC JOINT STOCK COMPANY METKOMBANK
51733,COLUMBA LIMITED
51737,SOFTWATER NAVIGATION HOLDING LTD.
51738,PUBLIC JOINT STOCK COMPANY BANK ALEXANDROVSKY
51744,PUBLIC JOINT STOCK SOCIAL COMMERCIAL BANK OF PRIMORYE PRIMSOTSBANK
51746,HONG KONG YONGYE SHIPPING LIMITED
51749,JOINT STOCK COMMERCIAL BANK SLAVIA JOINT STOCK COMPANY
51753,JOINT STOCK COMPANY GUTA BANK
51755,STREAM SHIP MANAGEMENT FZCO
51759,CRIUS LIMITED
51762,BLUEJOURNEY SHIPPING LIMITED
51764,COMMERCIAL JOINT STOCK BANK VIKING
51766,LIMITED LIABILITY COMPANY KRONA BANK
51768,JOINT STOCK COMPANY ROYAL CREDIT BANK
51781,HERA GAM LIMITED
51784,LOENGO SHIPPING AND TRADER LIMITED
51785,JOINT STOCK COMPANY COMMERCIAL BANK URAL FD
51789,JOINT STOCK COMPANY BANK ACCEPT
51792,AKTSIONERNOE OBSHCHESTVO BANK AGROROS
51794,JOINT STOCK COMPANY BANK FINSERVICE
51798,BANK ITURUP LLC
51801,JOINT STOCK COMPANY COALMETBANK
51802,SURREY QUAYS COMPANY  LIMITED
51806,COMMERCIAL BANK KHLYNOV JOINT STOCK COMPANY
51808,SELENA LIVELY LIMITED
51809,CORPORATE FINANCE BANK LLC
51812,VITABANK PJSC
51816,JSCB ENERGOBANK
51817,DANIKA ROBERT LIMITED
51819,JOINT STOCK INVESTMENT COMMERCIAL BANK ENISEISK UNITED BANK
51821,AMSHA MARITIME
51823,SALINA SHIP MANAGEMENT PVT LTD
51824,XINGFU HAI SHIPPING LIMITED
51828,PRIMORSKY TERRITORIAL COMMERCIAL BANK SOCIETY WITH LIMITED LIABILITY
51835,JOINT STOCK COMPANY ROSNEFTEFLOT
51836,PUBLIC JOINT STOCK COMPANY FINSTAR BANK
51839,PUBLIC JOINT STOCK COMMERCIAL BANK DERZHAVA
51843,BLUESPECTRUM SHIPPING S.A.
51844,INGOSSTRAKH INSURANCE COMPANY
51845,GIFTED PEAK LIMITED
51848,AKTSIONERNOE OBSHCHESTVO TSENTR EKSPLUATATSIONNYKH USLUG
51851,HUIHAI HONG KONG SHIPPING CO LIMITED
51857,HONG KONG HANYUAN SHIPPING CO LIMITED
51862,AMITIS JAZIREH KISH SHIP MANAGEMENT CO LLC
51872,DEMEX TRADING LIMITED DMCC
51876,HAIMA SHIPPING LIMITED
51881,MARION COMMODITY DMCC
51883,KAT DENNINGS LIMITED
51887,MARSA ENERGY TRADING DMCC
51890,DOUBLE HARMONY MARINE CORPORATION
51892,SUNRISE X TRADING CO LIMITED
51894,PEARL SHIPPING & TRADING LTD
51898,MERLUZA GROUP LIMITED
51900,ZION TRADE LIMITED
51901,ARCTOS SHIPPING AND TRADE DMCC
51902,LEPUS SAI LIMITED
51906,HARMONY GROVE CORPORATION
51909,AMBRA LIMITED
51911,PRATUM OIL TRADING LLC
51912,MOSHTAQ TEJARAT SANAT CO JSC
51914,ETERRA CRUDE OIL ABROAD TRADING LLC
51915,ODINE MARINE INCORPORATED
51917,GURON TRADING LIMITED
51922,ELIAS SHIPPING & TRADING GROUP SA
51923,AQUAQUASAR HOLDING LIMITED
51932,VELINE SHIPTRADE INCORPORATED
51936,NATIVA MANAGEMENT LTD
51941,GPB FINANCIAL SERVICES HONG KONG LIMITED
51942,GPB AFRICA AND MIDDLE EAST PTY LTD
51962,PETROENGINEERING LIMITED LIABILITY COMPANY
51963,LIMITED LIABILITY COMPANY SEA COMMERCIAL PORT LAVNA
51964,LIMITED LIABILITY COMPANY LAYAVOZHNEFTEGAZ
51965,LIMITED LIABILITY COMPANY GAZPROMNEFT DEVELOPMENT
51966,LIMITED LIABILITY COMPANY NEFTSERVICEHOLDING
51967,SKYHART MANAGEMENT SERVICES PRIVATE LIMITED
51968,LIMITED LIABILITY COMPANY GAZPROMNEFT ANGARA
51969,GAZPROM SPG PORTOVAYA LIMITED LIABILITY COMPANY
51970,LIMITED LIABILITY COMPANY NSKH AZIYA DRILLING
52207,LIMITED LIABILITY COMPANY LITHIUMION
51972,AVISION SHIPPING SERVICES PRIVATE LIMITED
51973,LIMITED LIABILITY COMPANY PERMNEFTEOTDACHA
51977,LIMITED LIABILITY COMPANY PERM ENGINEERING TECHNICAL CENTER GEOFIZIKA
51979,JOINT STOCK COMPANY UGOLNAYA KOMPANIYA KUZBASSRAZREZUGOL
51980,LIMITED LIABILITY COMPANY KUZBASSRAZREZUGOL VZRYVPROM
51981,XUANWU LUCUN SEA FREIGHT SHANGHAI CO LTD
51982,LIMITED LIABILITY COMPANY TECHNICAL SERVICE CENTER
51983,LIMITED LIABILITY COMPANY TPK SIB
51984,XUANWU TIANJI SEA FREIGHT SHANGHAI CO LTD
51986,LIMITED LIABILITY COMPANY TALDINSKOYE POGRUZOCHNO TRANSPORTNOYE UPRAVLENIYE
51987,JOINT STOCK COMPANY KISELEVSKOYE POGRUZOCHNO TRANSPORTNOYE UPRAVLENIYE
51989,LIMITED LIABILITY COMPANY NEFTGAZISSLEDOVANIYE
51991,FEDERAL STATE UNITARY ENTERPRISE ALL RUSSIAN RESEARCH INSTITUTE OF OIL GEOLOGY
51993,JOINT STOCK COMPANY MINING AND COAL PREPARATION COMPLEX INAGLINSKIY
51996,SHANDONG UNITED ENERGY PIPELINE TRANSPORTATION CO LTD
52000,XUANWU TRADING SHANGHAI CO LTD
52002,JSC RUSSIAN COAL
52003,AMURUGOL AO
52004,CLOSED JOINT STOCK COMPANY ORDER OF THE RED BANNER OF LABOR AND FRIENDSHIP OF PEOPLES PERVOURALSKIY SILICA PLANT NAMED AFTER EFIMA MOISEYEVICHA GRISHPUNA
52005,XUANWU WENQU SEA FREIGHT SHANGHAI CO LTD
52007,XUANWU YOUBI SEA FREIGHT SHANGHAI CO LTD
52008,OPEN JOINT STOCK COMPANY VOLZHSKY ABRASIVE WORKS
52011,JOINT STOCK COMPANY MAGNEZIT HOLDING
52012,LIMITED LIABILITY COMPANY GRUPPA MAGNEZIT
52013,CRYOGAS VYSOTSK LIMITED LIABILITY COMPANY
52014,PUBLIC JOINT STOCK COMPANY FOR THE PRODUCTION OF REFRACTORIES KOMBINAT MAGNEZIT
52015,LIMITED LIABILITY COMPANY MORSKOI PORT SUKHODOL
52016,KRASNOYARSKKRAIUGOL AO
52017,LIMITED LIABILITY COMPANY VOSTOK OIL
52018,RAZREZ KIRBINSKI OOO
52019,LIMITED LIABILITY COMPANY PLANT FOR THE PRODUCTION OF PROPELLER STEERING COLUMNS SAPPHIRE
52020,RAZREZ SAYANO PARTIZANSKI OOO
52022,RAZREZ STEPNOI OOO
52025,GUANGRAO LIANHE ENERGY PIPELINE CONVEYOR CO LTD
52027,KRU OVERSEAS LIMITED
52029,UMBRA NAVI SHIPMANAGEMENT CORP
52030,LIMITED LIABILITY COMPANY REMONTNO PROIZVODSTVENNAYA BAZA KOLMAR
52031,JOINT STOCK COMPANY LISKINSKII ZAVOD MONTAZHNYKH ZAGOTOVOK
52032,NONCOMMERCIAL ORGANIZATION REGIONAL INNOVATION INVESTMENT FUND YAMAL
52033,LIMITED LIABILITY COMPANY RUSGAZBURENIE
52036,LIMITED LIABILITY COMPANY INZHINIRINGOVIY TSENTR AVTONOMNAYA ENERGETIKA
52049,NATIONAL DEVELOPMENT COMPLEX
52051,AKHTAR AND SONS PRIVATE LIMITED
52052,AFFILIATES INTERNATIONAL
52053,ROCKSIDE ENTERPRISE
52064,SUZAN GENERAL TRADING PVT LTD
52067,SAMARIA HOLDINGS LIMITED
52077,TGR PARTNERS
52078,TGR DWC-LLC
52079,TGR CORPORATE CONCIERGE LTD
52080,PULLMAN GLOBAL SOLUTIONS LLC
52089,SAHARA PETROLEUM PTE. LTD.
52090,SAKHARA PETROLEUM OSOO
52091,MIRDK FYUELS OSOO
52092,ROYAL SONA OSOO
52093,SUPRIM EF IKS OSOO
52094,SUN MULTINATIONAL DMCC
52096,MARWA INVESTMENTS LIMITED
52097,SUZAN GENERAL TRADING JLT
52098,FIZA GOLD AND BULLION TRADING L.L.C
52099,SIAM EXPERT TRADING COMPANY LIMITED
52100,GOLDEN LUXURY JEWELLERY TRADING L.L.C
52101,RUHMEER DIAMONDS DMCC
52102,RUBINI INVESTMENT GROUP LIMITED
52104,SKORUS INVESTMENTS PVT LTD
52105,MEMORIES GOLDEN JEWELLERY L.L.C
52106,PRECIOUS BULLION DMCC
52107,SUN STAR TRAVEL & TOURISM L.L.C
52108,MANURAMA LIMITED
52112,"SICHUAN SILENCE INFORMATION TECHNOLOGY COMPANY, LIMITED"
52118,NOVOSIBIRSKOBLGAZ LIMITED LIABILITY COMPANY
52119,VOSTOK TRADING LIMITED LIABILITY COMPANY
52121,"SIBREGIONGAZ, AO"
52122,GAZPROM NEFT SHELF LIMITED LIABILITY COMPANY
52123,GAZPROMNEFT KHANTOS LIMITED LIABILITY COMPANY
52124,GAZPROMNEFT VOSTOK LLC
52126,GAZPROMNEFT OMSK REFINERY JOINT STOCK COMPANY
52127,GAZPROMNEFT ORENBURG LIMITED LIABILITY COMPANY
52128,LIMITED LIABILITY COMPANY GAZPROMNEFT REGIONAL SALES
52129,GAZPROMNEFT YAMAL LIMITED LIABILITY COMPANY
52130,GAZPROMNEFT AERO JOINT STOCK COMPANY
52131,OKRYU TRADING COMPANY
52132,GAZPROMNEFT NOYABRSK OIL AND GAS JOINT STOCK COMPANY
52133,GAZPROMNEFT LUBRICANTS LTD
52134,GAZPROMNEFT BITUMEN MATERIALS LIMITED LIABILITY COMPANY
52135,GAZPROM NEFT INTERNATIONAL SA
52136,OSOO GAZPROM NEFT AZIYA
52137,GAZPROM NEFT KAZAKHSTAN LLC
52138,CHAMAIYATI DOROI MASAULIYATI MAKHDUDI GAZPROM NEFT TADZHIKISTAN
52139,ZAO MUNAY MYRZA
52141,NIS AD NOVI SAD
52161,BLACK PEARL ENERGY TRADING LLC
52163,HOUTHI NATIONAL COMMITTEE FOR PRISONERS AFFAIRS
52167,CONMAR MARITIME DMCC
52168,CONRAD MANAGEMENT COMPANY LLC FZ
52169,LATHYRUS SHIPPING COMPANY
52170,LULE ONE SERVICES INC
52171,FULDA SHIPPING CO
52172,INTERNATIONAL MARINE MANAGEMENT FZE
52175,"GREEN ALPINE TRADING, LLC"
52177,LIMITED LIABILITY COMPANY UPRAVLYAYUSHCHAYA KOMPANIYA EVOKORP
52178,JIANGXI XINTUO ENTERPRISE CO LTD
52179,NEKOMMERCHESKAYA ORGANIZATSIYA FOND INVESTITSIONNYKH PROGRAMM
52180,FARTON MITEX SDN BHD
52182,LIMITED LIABILITY COMPANY BRIDZH BEAR
52183,LIMITED LIABILITY COMPANY TSENTRALNYY DEPOZITARIY FONDOV
52184,LEGAL INTELLIGENCE GROUP LIMITED
52185,ZHEJIANG MARQUIS INTERNATIONAL TRADING CO LTD
52186,LIMITED LIABILITY COMPANY FINANSOVAYA KOMPANIYA LINIYA INVESTITSIY
52187,LIMITED LIABILITY COMPANY TELECOM AND MICROELECTRONICS INDUSTRIES
52188,LIMITED LIABILITY COMPANY ELLAND POLYUS
52189,LIMITED LIABILITY COMPANY FARVATER
52190,LIMITED LIABILITY COMPANY VIKTORIANSKIY PARK
52191,REG AUTO SHANGHAI INDUSTRY LTD
52192,LIMITED LIABILITY COMPANY MLM NEVA TREYD
52194,GANZHOU GUANGWEI INTERNATIONAL TRADE CO LTD
52195,LIMITED LIABILITY COMPANY AIDRONEKS
52197,FOBEARINGS SDN BHD
52198,LIMITED LIABILITY COMPANY TIMECHIPS
52200,LIMITED LIABILITY COMPANY TORGOVYY DOM AGROAKHTUBA
52201,LIMITED LIABILITY COMPANY LOGIK AY SI
52202,BIMAKSAN TAKIM TEZGAHLARI SANAYI VE DIS TICARET MUHLIS KOKSAL VE ORTAGI KOLLEKTIF SIRKETI
52203,LIMITED LIABILITY COMPANY INTERSERVIS
52204,LIMITED LIABILITY COMPANY PROMLOGISTIKA
52205,LIMITED LIABILITY COMPANY ANGAR 22
52206,LIMITED LIABILITY COMPANY AVIALYUKSSERVIS
52208,APEKSGRUP LIMITED LIABILITY COMPANY
52209,LIMITED LIABILITY COMPANY SOCHI RAZVITIYE
52212,DONGGUAN CITY BIGA GRATING MACHINERY CO LTD
52213,ZHEJIANG KAIDA MACHINE TOOL CO LTD
52214,ZHEJIANG GFIR TECHNOLOGY AND INDUSTRIAL CO LTD
52216,SHANDONG WEIDA HEAVY INDUSTRIES CO LTD
52217,TAIHUI ELECTRONICS SHENZHEN CO LTD
52218,JOINT STOCK COMPANY NOVY LIZING
52219,LIMITED LIABILITY COMPANY FIRST LOGISTICS COMPANY
52220,AROHI SYSTEMS TRADING LIMITED LIABILITY COMPANY
52221,LIMITED LIABILITY COMPANY ITK SISTEMA
52222,DONGGUAN JETLAND SUPPLIER CHAIN MANAGEMENT COMPANY LIMITED
52223,LIMITED LIABILITY COMPANY TAGULSKOE
52224,ABINGO DISTRIBUTORS LIMITED
52225,LIMITED LIABILITY COMPANY CHEYNCHIP
52226,SERMAX LOJISTIK SANAYI VE DIS TICARET LIMITED SIRKETI
52227,LIMITED LIABILITY COMPANY DZHET SNAB
52228,VICTORY EXPERT TRADING FZ LLC
52229,CS YONETIM VE DESTEK HIZMETLERI LIMITED SIRKETI
52230,LIMITED LIABILITY COMPANY TAMARIKS
52232,PROFFPCB FZCO
52234,NAZMIH TRADING FZE LLC
52235,LIMITED LIABILITY COMPANY NAUCHNO PROIZVODSTVENNOE PREDPRIYATIE NEVAAPPARAT
52237,ACE BEARINGS FZE
52239,DALIAN XINPENGHAI ELECTROMECHANICAL EQUIPMENT CO LTD
52242,GLOWY PREMIER TREND SDN BHD
52243,LIMITED LIABILITY COMPANY PROMELEKTROSERVIS
52245,OKE PRECISION CUTTING TOOLS CO LTD
52246,ARMIDA MAKINA IC VE DIS TICARET LIMITED SIRKETI
52248,ZHOUSHAN WISON OFFSHORE AND MARINE CO LTD
52249,SAHINLER METAL MAKINA ENDUSTRI ANONIM SIRKETI
52250,HONGKONG YAQING SHIPPING CO LIMITED
52255,LIMITED LIABILITY COMPANY POLYEZNY ELEMENT 5
52258,JOINT STOCK COMPANY BERDSK ELECTROMECHANICAL PLANT
52262,DEPARTMENT 53 OF THE MINISTRY OF THE PEOPLE'S ARMED FORCES
52264,"LIAONING CHINA TRADE INDUSTRY CO., LTD."
52265,GHEZEL HESAR PRISON
52269,ROSE SHIPPING LIMITED
52272,GALAXY MANAGEMENT NV
52274,ATLANTIC NAVIGATION OPC PRIVATE LIMITED
52282,KOREA OSONG SHIPPING CORPORATION
52283,CHONSURIM TRADING CORPORATION
52284,"MASTER JOINT CO., LIMITED"
52288,PASSADA MARITIME LIMITED
52290,LAGOSMARINE LIMITED
52293,SECOND ACADEMY OF NATURAL SCIENCES FOREIGN AFFAIRS BUREAU
52294,SAFWAN AL-DUBAI COMPANY OF SHIPPING AND TRADE
52300,NIMBUS INNOVATIONS D.O.O. BANJA LUKA
52304,MOHAMMED ALI AL THAWR EXCHANGE
52305,MERKUR ENERGY PORT SERVICES SDN BHD
52306,DOXA SHIPPING LINE INC
52307,AL HAZMI EXCHANGE KHALED AL HAZMI AND BROTHER COMPANY GENERAL PARTNERSHIP
52311,BLU SHIPPING M SDN. BHD.
52312,KANGEN MARITIME CORPORATION
52314,NOBLEFU COMPANY LIMITED
52316,TEFCAS MARINE SDN. BHD.
52318,KUPA LINES INCORPORATED
52321,ZELENA JABUKA D.O.O.
52323,VORTO D.O.O.
52324,BEST SERVICE D.O.O. BANJA LUKA
52325,BRECALIN HONG KONG CO LTD
52330,SHINY SAILS SHIPPING LTD
52332,SYMI SHIPPING LIMITED
52335,WORTHALIANCE LIMITED
52338,GESSI MARITIME CORPORATION
52340,WAVECREST MARITIME LIMITED
52342,TAGABO MARITIME CORPORATION
52344,TRIDENT INFINITY LIMITED
52346,CHENG SHIPPING AND TRADER LIMITED
52354,SANAT DANESH RAHPUYAN AFLAK COMPANY LTD
52355,ILLUMOVE SA
52473,SEE MEDIA RESEARCH LTD
52485,THE TERRORGRAM COLLECTIVE
52494,JOINT STOCK COMPANY TENTH BEARING PLANT
52532,LIMITED LIABILITY COMPANY UGOLNYY POTOK
52535,JOINT STOCK COMPANY KERAMAX
52536,WAFANGDIAN BEARING COMPANY LIMITED
52539,"YOUNG FOLKS INTERNATIONAL TRADING CO., LIMITED"
52544,LIMITED LIABILITY COMPANY KERAMAKS
52546,LIMITED LIABILITY COMPANY DEREVOOBRABATYVAYUSHCHAYA KOMPANIYA
52547,LIMITED LIABILITY COMPANY KERAMAKS PROFESSIONALNYE SVAROCHNYE RESHENIYA
52548,PUBLIC JOINT STOCK COMPANY KAMENSK URALSKIY METALLURGICHESKIY ZAVOD
52549,LIMITED LIABILITY COMPANY KERAMAKS VERKHNYAYA SALDA
52551,LIMITED LIABILITY COMPANY BURILNYE TRUBY
52552,LIMITED LIABILITY COMPANY TORGOVYY DOM KERAMAKS
52554,LIMITED LIABILITY COMPANY KERAMAKS METALLURGICHESKIYE MATERIALY
52555,LIMITED LIABILITY COMPANY NAUCHNO PROIZVODSTVENNOYE PREDPRIYATIYE KERAMAKS INZHINIRING
52568,JOINT STOCK COMPANY NEW SPACE CORPORATION
52572,STAR RAPID MANUFACTURING CO LTD
52573,JOINT STOCK COMPANY TUGANSK MINING AND PROCESSING ENTERPRISE ILMENITE
52576,LIMITED LIABILITY COMPANY TRANSLOMMARKET
52577,LIMITED LIABILITY COMPANY CHERMET SERVIS
52578,LIMITED LIABILITY COMPANY KEYDZHI RUS
52580,AKTSIONERNOE OBSHCHESTVO BOGOSLOVSKOE RUDOUPRAVLENIE
52581,LIMITED LIABILITY COMPANY METEKSIM
52582,JOINT STOCK COMPANY NOVOTROITSKII ZAVOD HROMOVYH SOEDINENII
52583,LIMITED LIABILITY COMPANY TREYD METALL
52584,KUZEY STAR SHIPYARD DENIZCILIK SANAYI VE TICARET ANONIM SIRKETI
52585,LIMITED LIABILITY COMPANY TORGOVYY DOM VOLFRAM MOLIBDEN
52593,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU ROKEM SERVIS
52595,JOINT STOCK COMPANY LUCH PLANT
52596,JOINT STOCK COMPANY RT LOGISTICS
52598,PUBLIC JOINT STOCK COMPANY SARANSK INSTRUMENT WORKS
52599,JOINT STOCK COMPANY LYTKARINO OPTICAL GLASS PLANT
52600,PORTEX TRADE LIMITED
52602,CENTRAL RESEARCH INSTITUTE FOR SPECIAL MACHINERY
52605,JIANGSU KUNYEE ENVIRONMENTAL TECHNOLOGIES COMPANY LTD
52606,JOINT STOCK COMPANY RESEARCH INSTITUTE OF PHYSICAL MEASUREMENTS
52607,SHENZHEN UNISON BIO TECH CO LTD
52609,SHAANXI JIAJUNAO CONSTRUCTION ENGINEERING COMPANY LTD
52611,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU OMNITREID
52612,JOINT STOCK COMPANY SEROV MECHANICAL PLANT
52613,POPOV COMMUNICATIONS EQUIPMENT PLANT
52614,SHENZHEN BIOSEN BIO TECH CO LTD
52615,JOINT STOCK COMPANY MOTOVILICHA PLANTS
52617,SHENZHEN YISHENGDA INTERNATIONAL TECHNOLOGY CO LTD
52619,JOINT STOCK HOLDING COMPANY BARNAULTRANSMASH
52620,UNIHUI INTERNATIONAL LIMITED
52623,JOINT STOCK COMPANY RYAZAN RADIO PLANT
52626,JOINT STOCK COMPANY VOENTORG
52629,LIMITED LIABILITY COMPANY NAUCHNO PROIZVODSTVENNOE PREDPRIYATIE TECHNOPROEKT
52631,LIMITED LIABILITY COMPANY MANAGEMENT METALLURGICAL COMPANY STEEL
52632,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU SV POLIMER
52633,LIMITED LIABILITY COMPANY INTERNATIONAL CONGRESSES AND EXHIBITIONS
52635,PUBLIC JOINT STOCK COMPANY NADEZHDINSKIY METALLURGICHESKIY ZAVOD
52636,LIMITED LIABILITY COMPANY SCIENTIFIC AND PRODUCTION CENTER SKADA
52641,FEDERAL STATE AUTONOMOUS INSTITUTION CONGRESS AND EXHIBITION CENTER PATRIOT
